sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,102.021276595745,-9.98958333333333
0.01,0.000666900486486323,1.0037793300289,34.9011860351421,0.133380097297265,98.734589410036,-9.77320963824663
0.02,0.00262064942801348,1.97608432468331,34.8044696262271,0.259735865030458,95.6755726831991,-9.56673731210375
0.03,0.00581710345163289,2.91849906484152,34.709788515347,0.381797911309268,92.7602007627052,-9.36632221279211
0.04,0.0102141430810398,3.83236661251211,34.6170832700407,0.499749475826283,89.9690256693237,-9.17170871266887
0.05,0.0157714108578677,4.71886134747791,34.5262969153616,0.613753575965549,87.2880194403147,-8.9826695830093
0.06,0.0224501216919942,5.57903403265801,34.4373746675786,0.72395791203242,84.7066417288559,-8.79899909239382
0.07,0.0302129196894068,6.41384122527902,34.3502637332689,0.830498210968353,82.2166891301043,-8.62050830254757
0.08,0.039023766139238,7.2241652348098,34.2649131522478,0.9335005679896,79.8115794095218,-8.44702177426614
0.09,0.0488478491366207,8.01082812646844,34.1812736709325,1.03308312947769,77.4858894691544,-8.2783752002585
0.1,0.0596515086955395,8.77460183782976,34.099297637495,1.12935733210582,75.2350474565091,-8.1144136623789
0.11,0.0714021732562796,9.5162156790635,34.0189389130384,1.22242883598826,73.055121824321,-7.95499031936439
0.12,0.0840683047811987,10.2363620242751,33.9401527948516,1.31239824224431,70.9426732408601,-7.79996539789317
0.13,0.0976193504680603,10.9357007223614,33.8628959489679,1.39936165560539,68.8946483407973,-7.64920540166119
0.14,0.112025699666338,11.6148625821752,33.7871263500367,1.48341113357984,66.9083019929594,-7.50258248006926
0.15,0.127258644960969,12.2744521757089,33.7128032270528,1.5646350511499,64.9811394165763,-7.35997391575756
0.16,0.143290346651907,12.9150501301415,33.6398870138572,1.64311840158144,63.1108723758986,-7.22126170203374
0.17,0.160093800045027,13.5372150307265,33.5683393035857,1.71894304820384,61.2953855325207,-7.08633218929317
0.18,0.177642805105016,14.1414850230672,33.498122806435,1.79218793804632,59.5327102414175,-6.95507578511569
0.19,0.195911938119936,14.7283791800293,33.4292013102515,1.8629292854187,57.8210038799869,-6.82738669666054
0.2,0.214876525100749,15.2983986820515,33.3615396435551,1.93124073152241,56.1585333440035,-6.70316270679708
0.21,0.234512616694599,15.8520278477495,33.2951036406849,1.99719348472615,54.5436617198525,-6.58230497745086
0.22,0.25479696443293,16.3897350430736,33.2298601088161,2.06085644507428,52.9748374052615,-6.46471787514434
