sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,102.021276595745,-9.98958333333333
0.01,0.000666900486486323,1.0037793300289,34.9011860351421,0.133380097297265,98.734589410036,-9.77320963824663
0.02,0.00261991940070181,1.9760843243196,34.8044696262271,0.259626723670652,95.6755726104576,-9.56673731210375
0.03,0.00581421881620532,2.91849906164095,34.709788515345,0.38151156757912,92.7602003383543,-9.36632221312226
0.04,0.0102070112535056,3.83236660062327,34.6170832700276,0.499220460991122,89.9690244919801,-9.17170871428773
0.05,0.0157572967392452,4.71886131648394,34.5262969153141,0.612918916004789,87.2880169939757,-8.9826695877199
0.06,0.0224256722080487,5.57903396646673,34.4373746674494,0.722757038822164,84.7066373904205,-8.7989991030449
0.07,0.0301741874659926,6.41384110108675,34.3502637329756,0.828872880243059,82.2166821765483,-8.62050832322077
0.08,0.0389662323777214,7.22416502213536,34.2649131516596,0.931394782695183,79.8115690247467,-8.44702181044978
0.09,0.0487664457404842,8.01082778625427,34.1812736698556,1.03044306752247,77.4858747505262,-8.27837525900857
0.1,0.0595406396898635,8.77460132160689,34.0992976356559,1.12613127778564,75.2350274210999,-8.11441375246782
0.11,0.0712557355350207,9.51621492817767,34.0189389100664,1.2185671145491,73.0550954148688,-7.95499045141811
0.12,0.0838797082121876,10.2363609691711,33.9401527902594,1.3078531571776,70.9426393314546,-7.79996558451727
0.13,0.0973815373818841,10.935699281923,33.8628959421314,1.39408742836507,68.8946057423064,-7.64920565755634
0.14,0.111731163752387,11.6148606631183,33.7871263401733,1.47736384547887,66.9082494582048,-7.50258282213657
0.15,0.126899449591673,12.2744496720249,33.7128032131995,1.55777258724375,64.9810756452688,-7.35997436319444
0.16,0.142858142654411,12.9150469225891,33.6398869948466,1.63540039638409,63.1107960193424,-7.22126227642057
0.17,0.159579842938089,13.5372109863698,33.5683392780221,1.71033083310956,61.2952951980961,-7.08633291467127
0.18,0.177037971817759,14.1414799948567,33.4981227726695,1.78264449035254,59.5326044968503,-6.95507668805705
0.19,0.195206743208067,14.7283730064258,33.4292012663564,1.85241917886169,57.8208812574132,-6.8273878063297
0.2,0.214061136475059,15.2983911866883,33.3615395872976,1.91973008825053,56.1583923438376,-6.7031640550055
0.21,0.233576870875825,15.8520188391339,33.2951035695004,1.98464992864565,54.5435008144655,-6.58230659870425
0.22,0.253730381346449,16.3897243143227,33.2298600197813,2.04724905651072,52.9746550424788,-6.46471980668324
