sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
24.45,2.55045211310774,7.20158126089025,5.2569564875424,-0.216152114180238,-0.612122124112165,-0.426309401647111
24.46,2.54829141342175,7.19546235458469,5.25269491082497,-0.215987759547195,-0.611658675827581,-0.426005854571783
24.47,2.54613235678645,7.18934808135342,5.2484363687042,-0.215823504070324,-0.611195509440902,-0.42570248235367
24.48,2.54397494221033,7.18323843837801,5.24418085943192,-0.215659347737428,-0.610732624839627,-0.425399284914395
24.49,2.54181916870201,7.17713342284116,5.23992838126072,-0.215495290536143,-0.610270021911295,-0.425096262175639
24.5,2.53966503527024,7.17103303192672,5.23567893244399,-0.215331332453942,-0.60980770054349,-0.424793414059139
24.51,2.5375125409239,7.16493726281965,5.2314325112359,-0.215167473478133,-0.609345660623827,-0.424490740486687
24.52,2.53536168467198,7.15884611270601,5.22718911589141,-0.215003713595861,-0.608883902039965,-0.42418824138013
24.53,2.53321246552361,7.15275957877302,5.22294874466623,-0.214840052794109,-0.608422424679607,-0.423885916661371
24.54,2.53106488248806,7.146677658209,5.21871139581689,-0.214676491059698,-0.607961228430491,-0.423583766252367
24.55,2.52891893457471,7.14060034820341,5.21447706760067,-0.214513028379287,-0.607500313180387,-0.423281790075133
24.56,2.5267746207931,7.13452764594681,5.21024575827565,-0.214349664739376,-0.607039678817111,-0.422979988051737
24.57,2.52463194015289,7.12845954863089,5.20601746610068,-0.214186400126305,-0.606579325228521,-0.422678360104303
24.58,2.52249089166389,7.12239605344848,5.20179218933539,-0.214023234526254,-0.60611925230251,-0.422376906155007
24.59,2.52035147433602,7.11633715759351,5.19756992624018,-0.213860167925246,-0.605659459927002,-0.422075626126086
24.6,2.51821368717937,7.11028285826103,5.19335067507624,-0.213697200309147,-0.605199947989975,-0.421774519939825
24.61,2.51607752920417,7.10423315264721,5.18913443410554,-0.213534331663665,-0.604740716379431,-0.421473587518568
24.62,2.51394299942078,7.09818803794936,5.1849212015908,-0.213371561974352,-0.60428176498342,-0.421172828784712
24.63,2.51181009683971,7.09214751136589,5.18071097579555,-0.213208891226607,-0.603823093690023,-0.420872243660709
24.64,2.50967882047162,7.08611157009633,5.17650375498406,-0.213046319405672,-0.603364702387365,-0.420571832069065
24.65,2.50754916932732,7.08008021134134,5.17229953742142,-0.212883846496635,-0.602906590963611,-0.420271593932339
24.66,2.50542114241776,7.07405343230268,5.16809832137344,-0.212721472484433,-0.602448759306949,-0.419971529173147
24.67,2.50329473875405,7.06803123018325,5.16390010510675,-0.212559197353849,-0.601991207305624,-0.419671637714156
24.68,2.50116995734745,7.06201360218705,5.15970488688873,-0.212397021089514,-0.601533934847909,-0.419371919478088
24.69,2.49904679720938,7.0560005455192,5.15551266498753,-0.212234943675909,-0.601076941822112,-0.419072374387722
24.7,2.49692525735141,7.04999205738595,5.15132343767209,-0.212072965097363,-0.600620228116583,-0.418773002365885
24.71,2.49480533678527,7.04398813499464,5.1471372032121,-0.211911085338058,-0.600163793619715,-0.418473803335462
24.72,2.49268703452284,7.03798877555376,5.14295395987803,-0.211749304382024,-0.59970763821993,-0.418174777219389
24.73,2.49057034957618,7.03199397627288,5.13877370594113,-0.211587622213145,-0.599251761805688,-0.417875923940657
24.74,2.48845528095749,7.02600373436272,5.13459643967341,-0.211426038815156,-0.598796164265487,-0.417577243422311
24.75,2.48634182767914,7.02001804703508,5.13042215934764,-0.211264554171645,-0.598340845487866,-0.417278735587447
24.76,2.48422998875369,7.01403691150291,5.12625086323739,-0.211103168266056,-0.597885805361393,-0.416980400359216
24.77,2.48211976319382,7.00806032498024,5.12208254961695,-0.210941881081683,-0.597431043774685,-0.416682237660821
24.78,2.48001115001241,7.00208828468225,5.11791721676143,-0.21078069260168,-0.596976560616388,-0.416384247415519
24.79,2.47790414822251,6.99612078782519,5.11375486294667,-0.210619602809054,-0.596522355775178,-0.416086429546619
24.8,2.47579875683732,6.99015783162645,5.10959548644929,-0.210458611686668,-0.596068429139784,-0.415788783977482
24.81,2.47369497487023,6.98419941330455,5.10543908554668,-0.210297719217244,-0.59561478059896,-0.415491310631524
24.82,2.4715928013348,6.97824553007908,5.10128565851699,-0.21013692538336,-0.595161410041498,-0.415194009432213
24.83,2.46949223524477,6.97229617917077,5.09713520363912,-0.209976230167453,-0.594708317356229,-0.414896880303067
24.84,2.46739327561402,6.96635135780145,5.09298771919278,-0.209815633551821,-0.594255502432019,-0.414599923167659
24.85,2.46529592145667,6.96041106319407,5.08884320345839,-0.209655135518617,-0.593802965157772,-0.414303137949614
24.86,2.46320017178697,6.95447529257269,5.08470165471716,-0.20949473604986,-0.593350705422421,-0.414006524572608
24.87,2.46110602561936,6.94854404316246,5.08056307125107,-0.209334435127427,-0.592898723114945,-0.41371008296037
24.88,2.45901348196849,6.94261731218968,5.07642745134286,-0.209174232733055,-0.592447018124352,-0.413413813036682
24.89,2.45692253984915,6.93669509688172,5.072294793276,-0.209014128848347,-0.591995590339688,-0.413117714725376
24.9,2.45483319827634,6.93077739446709,5.06816509533477,-0.208854123454767,-0.591544439650037,-0.412821787950335
24.91,2.45274545626525,6.92486420217538,5.06403835580418,-0.208694216533643,-0.591093565944518,-0.412526032635498
24.92,2.45065931283125,6.91895551723731,5.05991457297,-0.208534408066166,-0.590642969112279,-0.412230448704851
24.93,2.44857476698989,6.91305133688471,5.05579374511878,-0.208374698033395,-0.590192649042515,-0.411935036082435
24.94,2.44649181775692,6.90715165835049,5.05167587053781,-0.20821508641625,-0.589742605624445,-0.41163979469234
24.95,2.44441046414829,6.90125647886871,5.04756094751515,-0.208055573195522,-0.589292838747333,-0.411344724458708
24.96,2.44233070518013,6.8953657956745,5.04344897433961,-0.207896158351865,-0.588843348300466,-0.411049825305733
24.97,2.44025253986875,6.88947960600411,5.03933994930077,-0.207736841865802,-0.588394134173183,-0.41075509715766
24.98,2.4381759672307,6.88359790709491,5.03523387068895,-0.207577623717725,-0.587945196254841,-0.410460539938785
24.99,2.43610098628267,6.87772069618535,5.03113073679524,-0.207418503887892,-0.587496534434844,-0.410166153573455
25,2.4340275960416,6.87184797051502,5.02703054591148,-0.207259482356431,-0.587048148602626,-0.409871937986066
25.01,2.4319557955246,6.86597972732457,5.02293329633027,-0.207100559103343,-0.586600038647657,-0.409577893101068
25.02,2.42988558374898,6.8601159638558,5.01883898634497,-0.206941734108495,-0.586152204459437,-0.409284018842959
25.03,2.42781695973226,6.85425667735159,5.01474761424968,-0.206783007351628,-0.585704645927507,-0.40899031513629
25.04,2.42574992249218,6.84840186505593,5.01065917833926,-0.206624378812354,-0.585257362941441,-0.408696781905661
25.05,2.42368447104664,6.84255152421391,5.00657367690933,-0.206465848470157,-0.584810355390844,-0.408403419075723
25.06,2.42162060441379,6.83670565207174,5.00249110825627,-0.206307416304393,-0.584363623165361,-0.408110226571175
25.07,2.41955832161197,6.8308642458767,4.99841147067718,-0.206149082294294,-0.583917166154666,-0.407817204316771
