sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,102.021276595745,-9.98958333333333
0.01,0.000666900486486323,1.00396079201503,34.9011860351421,0.133380097297265,98.7708818072621,-9.77320963824663
0.02,0.00262038659270655,1.97675748427423,34.8044702844135,0.259696438179709,95.7386651145488,-9.56663908918782
0.03,0.00581596979924313,2.91990392016115,34.7097909829392,0.381680496847468,92.8442506990194,-9.36608409922428
0.04,0.0102111340254006,3.83469177212244,34.6170890818206,0.499511819363068,90.0696700435492,-9.17129786060382
0.05,0.0157650924559308,4.72225665391894,34.5263079079517,0.613351091299628,87.4019139567393,-8.98205991659018
0.06,0.022438610554482,5.58361936278145,34.4373929168205,0.723344641833307,84.8311681085875,-8.79816983556382
0.07,0.0301938717301137,6.41971282872861,34.3502915052121,0.829627517562259,82.3497614275332,-8.61944289536314
0.08,0.0389943716424645,7.2314004246285,34.2649528641187,0.932325638105431,79.9515114741457,-8.44570705793565
0.09,0.0488048324249069,8.01948883034914,34.1813278596015,1.03155734776935,77.6313016098689,-8.27680079250541
0.1,0.0595911311933762,8.78473733961752,34.0993689336921,1.12743456015379,75.3847990707823,-8.1125714705645
0.11,0.0713202390849517,9.52786477097211,34.0190300200557,1.22006362192783,73.2082617147999,-7.95287415530573
0.12,0.0839601682507861,10.2495547213339,33.9402664708021,1.30954597862304,71.0984022800048,-7.7975706690967
0.13,0.097479924993551,10.9504596457181,33.8630349918991,1.39597869803428,69.0522909442443,-7.64652886090112
0.14,0.111849467749436,11.6312040878745,33.7872935853664,1.4794548893082,67.0672839984188,-7.49962202015963
0.15,0.127039668962416,12.2923872850291,33.7130014969104,1.56006404430593,65.1409707011901,-7.35672839978989
0.16,0.143022280140614,12.9345853032307,33.6401191680043,1.63789232013161,63.2711330332502,-7.21773082177674
0.17,0.159769899556422,13.5583528150665,33.5686081916579,1.71302277646848,61.455714761221,-7.08251634619595
0.18,0.177255942176071,14.1642246009055,33.4984312712941,1.78553557772208,59.6927973255207,-6.95097598963175
0.19,0.195454611495332,14.7527168334904,33.429552182281,1.85550816740148,57.9805808018501,-6.82300448255422
0.2,0.214340873025649,15.3243281905904,33.3619357357573,1.92301542033217,56.3173686846134,-6.69850005780354
0.21,0.233890429226037,15.8795408295618,33.2955477444674,1.98812977696113,54.7015555844466,-6.57736426419878
0.22,0.254079695714933,16.4188212497427,33.2303549903707,2.05092136303598,53.1316171727981,-6.45950180066358
0.23,0.274885778626224,16.9426210627589,33.1663251938368,2.11145809721231,51.6061018774919,-6.34482036728247
0.24,0.296286452997071,17.4513776864515,33.103426984267,2.16980578859663,50.1236239562173,-6.23323053046869
0.25,0.318260142093544,17.9455149748358,33.0416298720125,2.22602822581747,48.6828576644737,-6.12464560000724
0.26,0.340785897594769,18.4254437939871,32.9809042214762,2.28018725889901,47.2825323004714,-6.0189815161833
0.27,0.363843380567984,18.8915625518062,32.9212212253045,2.33234287496555,45.9214279585829,-5.91615674555125
0.28,0.387412843176437,19.3442576881175,32.862552879588,2.38255326861336,44.5983718598403,-5.81609218416926
0.29,0.411475111069754,19.7839041303672,32.8048719599992,2.43087490763555,43.3122351559561,-5.71871106733574
0.3,0.436011566412793,20.2108657192607,32.7481519988076,2.47736259466612,42.0619301247549,-5.62393888503216
0.31,0.461004131514249,20.6254956079346,32.6923672627162,2.52206952521385,40.8464076914155,-5.53170330241038
0.32,0.486435253020644,21.0281366376675,32.6374927314728,2.56504734248033,39.6646552227555,-5.4419340847702
0.33,0.512287886645028,21.4191216926518,32.5835040772125,2.60634618929426,38.5156945518341,-5.35456302656004
