sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,103.483409033472,-9.94588678963395
0.01,0.000675331629205544,1.01743480120237,34.9016335548393,0.135066325841109,100.003551207002,-9.7274022425098
0.02,0.00265049598926266,2.00166747572802,34.8053823449271,0.262529115495992,96.7869790905689,-9.51933099942349
0.03,0.00587797394248387,2.95453737202789,34.7111812863097,0.385382880311404,93.7355527837692,-9.31757230419972
0.04,0.0103126087929871,3.87757910801651,34.6189685200778,0.503839466451238,90.8248727670878,-9.12183774872473
0.05,0.0159112764380449,4.77211645441579,34.5286849522084,0.618085514590902,88.0375276090947,-8.93187402504945
0.06,0.0226326488163665,5.63932034338428,34.4402739242813,0.728288726861175,85.3605714581121,-8.74745413858584
0.07,0.0304370169861777,6.48024646633513,34.3536809677975,0.834602122662865,82.7840326900678,-8.56837144443569
0.08,0.0392861539492864,7.29586063385385,34.2688536141885,0.937167007180961,80.2999917176666,-8.39443549018972
0.09,0.0491432049320343,8.08705647244468,34.1857412432719,1.03611509626308,77.9019886945002,-8.22546904223472
0.1,0.0599725972313168,8.85466814368042,34.104294959083,1.1315700747467,75.5846305188371,-8.06130590661705
0.11,0.071739964388679,9.59947972701727,34.0244674857384,1.2236487652954,73.3433225998082,-7.90178929598508
0.12,0.0844120811168711,10.3222323044967,33.9462130783183,1.31246202355838,71.1740811749932,-7.74677058012457
0.13,0.0979568064757465,11.0236294240285,33.8694874452593,1.39811543711894,69.0733990628169,-7.59610831142998
0.14,0.112343033505879,11.7043413940327,33.7942476797486,1.48070988114093,67.0381477210994,-7.44966745111694
0.15,0.127540644011763,12.3650087195051,33.7204521982853,1.56034196755452,65.06550450629,-7.30731874452434
0.16,0.143520467522142,13.0062448962847,33.6480606850486,1.63710441389481,63.1528977635701,-7.16893820890229
0.17,0.160254243692609,13.6286387179216,33.577034041044,1.71108635060874,61.2979647537801,-7.03440670731803
0.18,0.17771458758672,14.2327562069829,33.5073343372371,1.78237358059274,59.4985189685318,-6.90360958939583
0.19,0.195874957397074,14.8191422530516,33.4389247710646,1.85104880116935,57.7525244108779,-6.77643638459007
0.2,0.214709624260736,15.3883220187696,33.3717696258353,1.91719179617267,56.0580751128377,-6.65278053724814
0.21,0.234193643893294,15.9408021602767,33.3058342326389,1.98087960397492,54.413378638438,-6.53253917529491
0.22,0.25430282981907,16.4770718974841,33.2410849344497,2.04218666593898,52.8167426544415,-6.41561290625826
0.23,0.275013728015997,16.9976039615783,33.1774890521736,2.10118495878165,51.2665638873178,-6.30190563575645
0.24,0.296303592825606,17.5028554411506,33.1150148524271,2.15794411358202,49.7613189547654,-6.19132440461865
0.25,0.318150364003624,17.9932685438275,33.0536315168776,2.21253152360085,48.2995566835119,-6.08377924160669
0.26,0.340532644806611,18.4692712868283,32.9933091129967,2.26501244264078,46.87989161587,-5.97918302931615
0.27,0.36342968102599,18.9312781272268,32.9340185661049,2.31545007534144,45.50099847497,-5.87745138130561
0.28,0.386821340893679,19.3796905406382,32.8757316326006,2.36390566054084,44.1616074092077,-5.77850252887004
0.29,0.410688095793997,19.8148975554404,32.8184208742841,2.41043854862906,42.8604998747968,-5.68225721616248
0.3,0.435011001725098,20.2372762483714,32.7620596336968,2.45510627365692,41.5965050446153,-5.58863860259622
0.31,0.45977168146026,20.6471922063335,32.7066220104067,2.49796462083268,40.3684966541172,-5.49757217164166
0.32,0.484952307365246,21.044999958429,32.6520828381805,2.53906768993554,39.1753902126063,-5.40898564527769
0.33,0.510535584832873,21.431043381599,32.5984176629867,2.57846795509041,38.0161405218846,-5.32280890347567
0.34,0.536504736300093,21.8056560827123,32.5456027217842,2.61621632128002,36.8897394550808,-5.23897390818965
0.35,0.562843485816393,22.1691617595182,32.4936149220504,2.6523621779145,35.7952139570265,-5.15741463140506
0.36,0.589536044135312,22.5218745425241,32.4424318220129,2.68695344973252,34.7316242343749,-5.07806698686243
0.37,0.616567094303488,22.8640993195694,32.3920316115475,2.72003664526981,33.6980621091336,-5.00086876512612
0.38,0.643921777723805,23.1961320446221,32.3423930937111,2.75165690309971,32.6936495137048,-4.92575957171226
0.39,0.671585680671213,23.5182600321249,32.2934956668796,2.78185803602336,31.7175371091118,-4.85268076802731
0.4,0.699544821241389,23.8307622380483,32.2453193074651,2.81068257336549,30.7689030110154,-4.78157541489948
0.41,0.727785636713971,24.1339095286654,32.197844553185,2.83817180151266,29.8469516105196,-4.71238821851183
0.42,0.756294971313311,24.4279649379419,32.1510524868621,2.86436580281522,28.95091247874,-4.64506547856786
0.43,0.785060064350913,24.713183914335,32.1049247207324,2.88930349296051,28.0800393457403,-4.57955503853942
0.44,0.814068538734698,24.9898145577047,32.0594433812414,2.91302265691343,27.2336091457963,-4.51580623786303
0.45,0.843308389831182,25.2580978469668,32.0145910943095,2.93555998351061,26.4109211220812,-4.45376986596453
0.46,0.872767974667466,25.5182678590544,31.970350971049,2.95695109878564,25.6112959848108,-4.3933981180041
0.47,0.902436001460669,25.7705519796963,31.9267065939152,2.97723059809574,24.8340751176841,-4.33464455224382
0.48,0.932301519463139,26.0151711064729,31.8836420032773,2.99643207711359,24.078619828129,-4.27746404894943
0.49,0.962353909112347,26.2523398445706,31.8411416843928,3.01458816174237,23.3443106374317,-4.22181277074535
0.5,0.992582872474962,26.4822666956145,31.799190554771,3.03173053700749,22.6305466073114,-4.16764812434925
