sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,101.538136277689,-10.2266354953022
0.01,0.000663497837742449,0.998858660971195,34.8988369862539,0.13269956754849,98.2335959165501,-10.0059672539151
0.02,0.00260558742009425,1.96613178474936,34.7998126494731,0.258157937980703,95.1695652679348,-9.79547315190107
0.03,0.00578089741601322,2.90349934191022,34.7028632266783,0.37920997002665,92.2564864546222,-9.5911719199695
0.04,0.0101462223692071,3.81236522103457,34.6079279811263,0.496050073577047,89.4723317949944,-9.39279260322781
0.05,0.0156602246386209,4.69394335099537,34.5149487773749,0.608850015617252,86.801453086481,-9.20009647444494
0.06,0.0222832215600296,5.54931050003267,34.4238697784577,0.717764586511202,84.2322508307513,-9.01286891862461
0.07,0.0299770267037243,6.3794402769921,34.3346372205324,0.822935431969107,81.7558066269449,-8.83091394740405
0.08,0.0387048269836067,7.18522594183171,34.247199238848,0.92449371534375,79.3650429083413,-8.65405038991842
0.09,0.0484310844134228,7.96749625104616,34.1615057289723,1.02256201649478,77.0541862398602,-8.48210917758518
0.1,0.0591214553544939,8.72702680257882,34.0775082330269,1.11725571998903,74.818412921098,-8.31493136043093
0.11,0.0707427225292688,9.46454837796846,33.9951598441611,1.20868405353336,72.6536081233131,-8.15236662434836
0.12,0.0832627365878468,10.1807532245085,33.9144151246623,1.29695088148628,70.5561979934265,-7.99427215904109
0.13,0.096650364986798,10.8762998892266,33.8352300344954,1.38215532332876,68.5230299644146,-7.84051177654086
0.14,0.110875446581908,11.5518170124499,33.7575618679844,1.46439224466454,66.5512856994203,-7.69095521215816
0.15,0.125908750771359,12.2079063592183,33.6813691969682,1.54375265377154,64.6384166122986,-7.54547756057584
0.16,0.14172194032679,12.8451452824651,33.6066118192003,1.6203240270439,62.7820953139391,-7.4039588136668
0.17,0.158287537262033,13.4640887556858,33.5332507110585,1.69419058009604,60.9801784921366,-7.26628347602536
0.18,0.175578891241821,14.0652710745799,33.4612479838563,1.76543349676628,59.2306781320448,-7.13234024069534
0.19,0.193570150144081,14.6492073006617,33.3905668432011,1.83413112507585,57.5317389103312,-7.00202171213399
0.2,0.212236232471836,15.2163945011556,33.3211715509655,1.90035914693268,55.8816202207068,-6.87522416669547
0.21,0.23155280137261,15.7673128261281,33.2530273895264,1.96419072673241,54.2786817169988,-6.75184734326113
0.22,0.251496240070235,16.3024264541058,33.1861006279925,2.02569664281115,52.7213715585739,-6.6317942583585
0.23,0.272043628550119,16.8221844302892,33.1203584901932,2.08494540481703,51.2082167540975,-6.51497104138048
0.24,0.293172721367077,17.3270214161624,33.0557691242426,2.14200335940361,49.7378151509454,-6.40128678646686
0.25,0.314861926466893,17.8173583653012,32.9923015735232,2.19693478614492,48.3088287273871,-6.29065341833002
0.26,0.337090284930226,18.2936031371394,32.9299257489584,2.24980198518808,46.9199779252435,-6.18298556985625
0.27,0.359837451561424,18.7561510581192,32.8686124024647,2.30066535786251,45.5700368205077,-6.07820046973816
0.28,0.383083676256059,19.2053854378454,32.8083331014877,2.34958348123475,44.2578289742081,-5.97621783872351
0.29,0.406809786090139,19.6416780464436,32.7490602045428,2.3966131774166,42.9822238396784,-5.87695979332463
0.3,0.430997168081414,20.0653895582153,32.6907668376876,2.44180957829168,41.7421336282456,-5.78035075603671
0.31,0.4556277525794,20.4768699657943,32.6334268718677,2.48522618621148,40.536510555239,-5.68631737127631
0.32,0.480683997245821,20.876458968305,32.5770149010775,2.52691493112106,39.3643444036434,-5.59478842638192
0.33,0.506148871591502,21.2644863364537,32.5215062212917,2.56692622450067,38.2246603547652,-5.50569477712335
0.34,0.532005842039324,21.6412722570235,32.4668768101222,2.60530901045,37.1165170447553,-5.4189692772527
0.35,0.558238857485901,22.0071276588686,32.4131033071623,2.64211081419285,36.0390048133316,-5.33454671169921
0.36,0.584832335337278,22.3623545221949,32.3601629949835,2.67737778824012,34.9912441170234,-5.25236373306771
0.37,0.611771147996149,22.7072461726629,32.3080337807532,2.71115475641554,33.9723840840482,-5.17235880114782
0.38,0.639040609780021,23.0420875616349,32.256694178444,2.74348525592148,32.9816011917934,-5.09447212518069
0.39,0.666626464251448,23.3671555337167,32.2061232916086,2.77441157759885,32.018098051004,-5.01864560866242
0.4,0.69451487194288,23.6827190825959,32.1563007966951,2.80397480451616,31.0811022833266,-4.94482279649138
0.41,0.722692398459971,23.9890395960551,32.1072069268805,2.83221484900627,30.1698654809483,-4.87294882428973
0.42,0.751146002948316,24.2863710909358,32.0588224564017,2.859170488256,29.2836622387834,-4.80297036974902
0.43,0.779863026909559,24.5749604387369,32.0111286853633,2.88487939854157,28.4217892510822,-4.73483560586682
0.44,0.808831183353746,24.8550475824611,31.964107425005,2.90937818819348,27.5835644655119,-4.66849415595527
0.45,0.838038546275538,25.1268657452524,31.9177409834105,2.93270242936525,26.7683262887414,-4.60389705031512
0.46,0.867473540442663,25.3906416313159,31.8720121516426,2.95488668867348,25.9754328383843,-4.54099668447919
0.47,0.897124931485593,25.6465956195619,31.826904190288,2.97596455677015,25.2042612368438,-4.47974677893836
0.48,0.926981816278024,25.8949419503737,31.7824008163987,2.99596867690253,24.4542069431848,-4.42010234027149
0.49,0.957033613598302,26.1358889058644,31.7384861908152,3.01493077251116,23.7246831196546,-4.36201962360705
0.5,0.987270055062355,26.3696389839523,31.6951449058588,3.03288167391235,23.0151200298868,-4.30545609635098
0.51,1.01768117631922,26.5963890665621,31.6523619733815,3.04985134410755,22.3249644661876,-4.25037040312022
0.52,1.04825730850057,26.8163305822292,31.6101228131602,3.06586890375909,21.6536792036018,-4.19672233182623
0.53,1.07898906991617,27.0296496633653,31.5684132416249,3.08096265536844,21.0007424787243,-4.1444727808571
0.54,1.10986735798731,27.2365272984257,31.5272194609103,3.09516010669092,20.3656474914447,-4.09358372731036
0.55,1.14088334141086,27.437139479197,31.4865280482196,3.10848799341818,19.7479019280102,-4.04401819623222
0.56,1.17202845254671,27.6316573434139,31.4463259454916,3.1209723011579,19.1470275039604,-3.99574023082169
0.57,1.2032943800217,27.8202473128956,31.4066004493613,3.13263828673826,18.5625595256351,-3.94871486356078
0.58,1.23467306154338,28.0030712273832,31.3673392014044,3.14351049886289,17.9940464690832,-3.9029080882346
0.59,1.26615667691733,28.1802864742457,31.3285301786579,3.15361279814078,17.4410495753157,-3.85828683280699
0.6,1.29773764126177,28.3520461142142,31.2901616844073,3.16296837651401,16.9031424609416,-3.81481893311961
0.61,1.32940859841362,28.5184990032942,31.2522223392338,3.17159977610492,16.3799107433128,-3.77247310738411
0.62,1.36116241452028,28.6797899109955,31.2147010723121,3.17952890750342,15.8709516793828,-3.73121893143864
0.63,1.3929921718117,28.8360596350154,31.1775871129521,3.18677706751384,15.3758738175469,-3.69102681474135
0.64,1.42489116254721,28.9874451125006,31.1408699823776,3.1933649563798,14.8942966617975,-3.65186797707532
0.65,1.45685288313227,29.1340795280071,31.1045394857343,3.19931269450481,14.425850347575,-3.61371442594007
0.66,1.48887102839998,29.276092418275,31.0685857043205,3.20463983868538,13.9701753287491,-3.57653893460646
0.67,1.52093948605255,29.4136097739235,31.0329989880343,3.20936539787274,13.5269220752017,-3.54031502081259
0.68,1.55305233125825,29.5467541381724,30.9977699480307,3.21350784847837,13.0957507805253,-3.50501692607944
0.69,1.58520382139919,29.675644702688,30.9628894495829,3.21708514923822,12.6763310793823,-3.470619595626
0.7,1.61738839096561,29.8003974006473,30.928348605141,3.22011475564951,12.268341774104,-3.43709865886426
0.71,1.64960064659257,29.9211249971127,30.8941387675835,3.22261363399371,11.8714705701325,-3.40443041045561
0.72,1.68183536223489,30.0379371768019,30.8602515236556,3.2245982749586,11.4854138199389,-3.37259179191065
0.73,1.71408747447632,30.1509406293373,30.8266786875883,3.22608470687185,11.1098762750692,-3.34156037371536
0.74,1.74635207796933,30.2602391320545,30.7934122948945,3.22708850855815,10.7445708459934,-3.311314337967
0.75,1.77862442100154,30.3659336304453,30.7604445963358,3.22762482183125,10.3892183694522,-3.28183246150423
0.76,1.81089990118543,30.468122316311,30.7277680520558,3.22770836363224,10.0435473830114,-3.25309409951577
0.77,1.84317406126768,30.5669007036937,30.6953753258752,3.22735343782445,9.70729390655179,-3.22507916961346
0.78,1.87544258505487,30.6623617026566,30.6632592797437,3.22657394665558,9.3802012304366,-3.1977681363551
0.79,1.9077012934522,30.7545956909774,30.6314129683443,3.22538340189673,9.06201971011183,-3.17114199620392
0.8,1.93994614061198,30.8436905838175,30.599829633847,3.2237949356681,8.75250656690752,-3.14518226291122
0.81,1.97217321018905,30.9297319014298,30.5685027008051,3.22182131096058,8.45142569481957,-3.11987095330968
0.82,2.00437871169978,31.0128028349615,30.5374257711928,3.21947493186213,8.15854747306244,-3.09519057350518
0.83,2.03655897698203,31.0929843104107,30.5065926195787,3.21676785349761,7.87364858419317,-3.07112410545515
0.84,2.06871045675313,31.1703550507905,30.475997188431,3.21371179169054,7.596511837616,-3.04765499392227
0.85,2.10082971726312,31.2449916365534,30.4456335835526,3.21031813235473,7.32692599828603,-3.02476713379226
0.86,2.13291343704063,31.3169685643283,30.4154960696402,3.20659794062363,7.06468562043806,-3.00244485774542
0.87,2.16495840372877,31.3863583040174,30.3855790659655,3.20256196972513,6.80959088617446,-2.98067292427132
0.88,2.19696151100863,31.4532313543036,30.3558771421744,3.19822066960895,6.56144744875282,-2.95943650601682
0.89,2.2289197556078,31.5176562966119,30.3263850142015,3.19358419533384,6.32006628042124,-2.93872117845781
0.9,2.26083023439159,31.5796998475718,30.2970975402956,3.18866241522143,6.0852635246546,-2.9185129088853
0.91,2.29269014153478,31.6394269100221,30.268009717155,3.18346491878347,5.85686035265172,-2.89879804569667
0.92,2.32449676577144,31.696900622602,30.2391166761671,3.17800102442881,5.63468282395858,-2.87956330798366
0.93,2.35624748772085,31.7521824079674,30.2104136797515,3.17227978695644,5.41856175108798,-2.86079577540826
0.94,2.38793977728729,31.8053320196723,30.1818961178031,3.16631000484076,5.20833256801095,-2.84248287835853
0.95,2.41957119113169,31.8564075877546,30.1535595042315,3.1601002273148,5.00383520240011,-2.82461238837624
0.96,2.45113937021312,31.9054656630613,30.1253994735959,3.15365876125719,4.80491395150946,-2.80717240884868
0.97,2.48264203739831,31.9525612603498,30.0974117778308,3.14699367788849,4.61141736157935,-2.79015136595721
0.98,2.51407699513707,31.9977479002011,30.0695922830614,3.14011281928213,4.42319811065933,-2.77353799987508
0.99,2.54544212320208,32.0410776497763,30.0419369665062,3.13302380469523,4.24011289474554,-2.75732135620771
1,2.576735376491,32.0826011624513,30.0144419134637,3.12573403672446,4.06202231713273,-2.74149077766852
1.01,2.60795478288942,32.1223677163598,29.9871033143806,3.11825070729163,3.88879078088494,-2.72603589598357
1.02,2.63909844119272,32.1604252518758,29.9599174620011,3.11058080346404,3.72028638433124,-2.71094662401881
1.03,2.67016451908548,32.1968204080666,29.9328807485932,3.10273111311404,3.55638081949741,-2.69621314812347
1.04,2.70115125117659,32.2315985581423,29.90598966325,3.09470823042238,3.39694927338598,-2.68182592068363
1.05,2.73205693708876,32.2648038439337,29.8792407892657,3.08651856122966,3.24187033202163,-2.66777565288024
