sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,100.970272932621,-10.0445445289144
0.01,0.000649207185279999,0.993287615167607,34.9006242471577,0.129841437056,97.6872501008999,-9.83060603955062
0.02,0.00254914755566244,1.95521886184463,34.8033220660678,0.252549806550052,94.6479763684914,-9.62651375649218
0.03,0.00565518427643681,2.88750268612164,34.7080318392315,0.370926133690428,91.7618775005706,-9.42840122415649
0.04,0.00992485253096078,3.79156094152966,34.6146949380681,0.485164914216125,89.0060329275903,-9.23600164875361
0.05,0.0153175540050184,4.66861783184074,34.5232552918705,0.595437407471173,86.3641632098494,-9.04908095407116
0.06,0.021794338733102,5.51975493798086,34.433659080771,0.701897473017334,83.8242160656121,-8.86742950089118
0.07,0.0293177425659506,6.34594674897956,34.3458545076139,0.804685523778518,81.3769447284185,-8.69085648199414
0.08,0.0378516615844761,7.14808454630474,34.259791622208,0.903931276022903,79.0150317966982,-8.51918602571833
0.09,0.0473612519558444,7.92699301834141,34.1754221816229,0.999755712557237,76.7325281572633,-8.35225441641597
0.1,0.0578128478650864,8.68344216593046,34.0926995360716,1.09227251867901,74.5244816791265,-8.18990806311448
0.11,0.0691738926463059,9.41815605956951,34.0115785334626,1.181589156411,72.3866843883041,-8.03200198132178
0.12,0.0814128797921556,10.1318194329814,33.9320154379075,1.26780768507812,70.3154959572106,-7.8783986345635
0.13,0.0944993015215157,10.8250827534139,33.8539678588958,1.35102540037347,68.3077177102101,-7.7289670332543
0.14,0.108403603248156,11.4985661962643,33.7773946887871,1.43133534110408,66.3605008854923,-7.58358202110479
0.15,0.123097142742741,12.1528628163017,33.702256046909,1.50882669781328,64.47127863227,-7.44212370055391
0.16,0.138552153092127,12.7885411194711,33.6285132289916,1.58358514748133,62.6377147741137,-7.30447696290262
0.17,0.1547417087801,13.4061471803365,33.5561286609816,1.65569313171649,60.8576646237757,-7.17053109846
0.18,0.171639694372005,14.0062064100698,33.4850658565024,1.72523009115525,59.1291445988486,-7.04017946867119
0.19,0.189220775401446,14.5892250520367,33.4152893773928,1.79227266549269,57.4503083579906,-6.91331922687448
0.2,0.207460371142925,15.1556914623669,33.3467647968758,1.85689486621232,55.8194278327936,-6.78985107766924
0.21,0.226334629018777,15.7060772188102,33.2794586650028,1.91916822738417,54.2348779805547,-6.66967906728783
0.22,0.245820400437678,16.2408380909392,33.2133384760856,1.97916193865418,52.695124397343,-6.55271039913028
0.23,0.26589521789974,16.7604148972254,33.1483726378845,2.03694296362475,51.1987131531198,-6.43885526992899
0.24,0.286537273232455,17.2652342688986,33.0845304423589,2.09257614613398,49.744262370188,-6.32802672299178
0.25,0.307725396844794,17.7557093362714,33.0217820378236,2.1461243064172,48.3304551820877,-6.2201405157138
0.26,0.329439037904926,18.2322403499916,32.9600984023759,2.1976483287333,46.9560337951547,-6.11511499911741
0.27,0.351658245361671,18.6952152472115,32.8994513184815,2.24720724172898,45.6197944381362,-6.01287100761668
0.28,0.374363649741461,19.1450101707468,32.8398133486234,2.29485829257338,44.3205830326353,-5.91333175754486
0.29,0.39753644566218,19.5819899477972,32.7811578119311,2.3406570157063,43.0572914530122,-5.81642275325048
0.3,0.42115837501305,20.0065085336214,32.7234587617187,2.38465729689405,41.8288542717517,-5.72207169977945
0.31,0.445211710756133,20.4189094246181,32.6666909638699,2.42691143316776,40.6342459073798,-5.63020842132921
0.32,0.469679241310412,20.8195260445173,32.6108298760143,2.46747018912359,39.4724781083649,-5.54076478479586
0.33,0.494544255483855,21.2086821067813,32.5558516274482,2.5063828499874,38.3425977192214,-5.45367462784467
0.34,0.519790527922606,21.5866919558243,32.5017329997549,2.54369727178362,37.2436846850842,-5.36887369102248
0.35,0.545402305049656,21.9538608892636,32.4484514080875,2.5794599288973,36.1748502589926,-5.28629955350339
0.36,0.571364291468031,22.310485463086,32.3959848830786,2.61371595927597,35.1352353824714,-5.20589157211827
0.37,0.597661636805859,22.6568537813441,32.3443120533456,2.64650920748352,34.1240092150843,-5.12759082336781
0.38,0.624279922982667,22.9932457717749,32.2934121285629,2.67788226578953,33.1403677927444,-5.05134004815984
0.39,0.65120515187799,23.3199334485457,32.2432648830751,2.70787651345316,32.1835327978908,-4.97708359904549
0.4,0.678423733384877,23.637181163178,32.1938506400267,2.73653215434095,31.2527504273543,-4.90476738975735
0.41,0.705922473832196,23.9452458445667,32.1451502559862,2.76388825300061,30.3472903459554,-4.83433884687709
0.42,0.733688564760797,24.2443772289048,32.0971451060441,2.78998276929859,29.4664447157039,-4.76574686348013
0.43,0.761709572039608,24.5348180802253,32.0498170693658,2.81485259171711,28.6095272919812,-4.69894175462231
0.44,0.789973425308661,24.816804402197,32.0031485151812,2.83853356939577,27.7758725793397,-4.63387521454869
0.45,0.81846840773685,25.0905656417372,31.9571222891944,2.86106054299384,26.9648350405968,-4.57050027551665
0.46,0.847183146082948,25.3563248849495,31.9117217003977,2.88246737444198,26.175788353779,-4.50877126813708
0.47,0.876106601049054,25.6142990458415,31.8669305082756,2.90278697564501,25.408124712204,-4.44864378314642
0.48,0.905228057916278,25.8646990482339,31.8227329103844,2.92205133619197,24.6612541636092,-4.39007463453084
0.49,0.934537117452934,26.1077300012342,31.7791135302945,2.94029155012442,23.9346039847607,-4.33302182393076
0.5,0.964023687086089,26.3435913686152,31.7360574058819,2.95753784180964,23.2276180884229,-4.27744450626037
