sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,102.021276595745,-9.98958333333333
0.01,0.000666900486486323,1.0037793300289,34.9011860351421,0.133380097297265,98.734589410036,-9.77320963824663
0.02,0.00262037771796616,1.97608432454795,34.8044696262271,0.259695242494239,95.6755726561274,-9.56673731210375
0.03,0.00581602972388386,2.91849906365026,34.7097885153462,0.38169132250982,92.7602006047573,-9.36632221291499
0.04,0.010211488271712,3.83236660808678,34.6170832700358,0.499552539092386,89.9690252310683,-9.17170871327143
0.05,0.0157661566164238,4.71886133594053,34.526296915344,0.61344283758126,87.2880185296301,-8.98266958476276
0.06,0.0224410195187218,5.57903400801746,34.4373746675305,0.723510815148284,84.706640113731,-8.79899909635876
0.07,0.0301984997697826,6.41384117904513,34.3502637331597,0.829893066813645,82.2166865413147,-8.62050831024363
0.08,0.0390023458970373,7.22416515563363,34.2649131520288,0.932716528887705,79.8115755431871,-8.44702178773677
0.09,0.0488175415228373,8.01082799980765,34.1812736705316,1.03210016331155,77.4858839891829,-8.27837522213086
0.1,0.0596102302268407,8.77460164563784,34.0992976368103,1.12815619797935,75.2350399969341,-8.11441369591926
0.11,0.071347651814346,9.51621539950193,34.0189389119319,1.22099106089802,73.0551119915338,-7.95499036852908
0.12,0.0839980871825739,10.2363616314474,33.940152793142,1.31070609862352,70.9426606157429,-7.79996546737551
0.13,0.09753080981286,10.9357001860676,33.8628959464227,1.39739813963662,68.8946324807602,-7.64920549693433
0.14,0.111916042473209,11.6148618676873,33.7871263463645,1.48115994419705,66.9082824338855,-7.50258260742526
0.15,0.127124918094956,12.274451243564,33.7128032218951,1.56208056966844,64.9811156746775,-7.35997408234294
0.16,0.143129444051323,12.9150489359539,33.6398870067794,1.64024567190805,63.1108439494863,-7.22126191588154
0.17,0.159902469252967,13.5372135250171,33.5683392940683,1.71573775758825,61.295351903694,-7.08633245935171
0.18,0.177417653610814,14.1414831511089,33.498122793864,1.78863639834359,59.5326708776719,-6.95507612127428
0.19,0.195649439515559,14.728376881709,33.4292012939094,1.85901841483719,57.8209582357471,-6.82738710977222
0.2,0.214573025056905,15.2983958917456,33.3615396226107,1.92695803683634,56.1584808620824,-6.70316320869848
0.21,0.234164338761125,15.8520244942155,33.2951036141837,1.99252704393517,54.5436018328396,-6.58230558097949
0.22,0.254400015667867,16.3897310493535,33.2298600756702,2.05579489049494,52.9747695368432,-6.46471859415325
