sys.exec.out.time {s},dyn.organs.Cli {--},dyn.organs.Clu {--},dyn.organs.Cm {--},dyn.organs.dC_liver_dt {--},dyn.organs.dC_lung_dt {--},dyn.organs.dC_tissue_dt {--}
0,0,0,35,0,103.944203553289,-9.70983933359404
0.01,0.000682482869272696,1.0226057369671,34.9039675699067,0.136496573854539,100.576943840132,-9.49664668506252
0.02,0.0026815155657232,2.01294205465633,34.8100013311163,0.265750051288961,97.4378054827467,-9.29328849167806
0.03,0.00595150967971945,2.97258954464151,34.7180393577224,0.390565484962923,94.4428009458458,-9.09595998555041
0.04,0.0104489241502045,3.90290044271097,34.6280224806797,0.511129438675393,91.5733809588579,-8.9044101968545
0.05,0.0161320139416825,4.80506548404456,34.5398939461946,0.6276088645709,88.8160355852601,-8.71841479410855
0.06,0.0229606461972001,5.68015591721077,34.4535991660555,0.740155737253854,86.1605224081636,-8.53776977086985
0.07,0.0308961601497844,6.5291511283766,34.3690855275761,0.848910228898721,83.5988032261176,-8.36228712079201
0.08,0.0399012565719026,7.35295751003591,34.286302243771,0.954002944391469,81.1243782473053,-8.1917917935656
0.09,0.0499399078629118,8.15242177948903,34.205200231639,1.05555653594958,78.7318538537096,-8.02611949636377
0.1,0.0609772829977767,8.92834065423574,34.1257320106793,1.15368689800702,76.4166531237431,-7.86511506716634
0.11,0.072979683468136,9.68146806320616,34.0478516163725,1.24850407155763,74.1748166219931,-7.70863124391722
0.12,0.0859144875526828,10.412520646932,33.9715145249966,1.34011294303305,72.0028619791184,-7.55652771359554
0.13,0.0997501010390571,11.1221820417122,33.8966775872203,1.42861379498326,69.8976827708437,-7.40867036317679
0.14,0.114455913044318,11.8111062815006,33.8232989686303,1.51410274790356,67.8564742806679,-7.26493067888383
0.15,0.130002255940132,12.4799205475746,33.7513380958399,1.59667212075243,65.8766780367868,-7.12518525620445
0.16,0.146360368639608,13.1292274277838,33.6807556071639,1.67641072978137,63.9559397059099,-6.98931539394727
0.17,0.163502362681157,13.7596068012407,33.6115133070939,1.75340413987893,62.0920766511623,-6.85720675298963
0.18,0.181401190673921,14.3716174327878,33.5435741239785,1.8277348788617,60.2830525903174,-6.72874906550625
0.19,0.200030616764208,14.9657983395458,33.4769020704449,1.899482622481,58.5269575445834,-6.60383588409574
0.2,0.219365188853156,15.5426699762134,33.4114622061951,1.96872435600441,56.8219917808191,-6.48236436282378
0.21,0.239380212349224,16.1027352745118,33.3472206028807,2.03553451684302,55.166452804417,-6.36423506409192
0.22,0.260051725279979,16.6464805639401,33.2841443108183,2.09998512167397,53.5587247087746,-6.24935178663218
0.23,0.281356474619174,17.1743763949137,33.2222013273485,2.16214588074748,51.9972693642376,-6.13762141096354
0.24,0.303271893709753,17.6868782808018,33.1613605666758,2.22208430149521,50.4806190569705,-6.02895375942539
0.25,0.325776080682885,18.1844273719336,33.101591831054,2.27986578312156,49.007370281271,-5.92326146849609
0.26,0.348847777788535,18.667451072007,33.0428657832016,2.33555370352584,47.5761784574974,-5.82045987155931
0.27,0.372466351565577,19.1363636053024,32.9851539198486,2.38920949964417,46.1857533989533,-5.72046689063355
0.28,0.396611773789441,19.5915665415248,32.9284285463312,2.4408927420982,44.8348553895842,-5.62320293585486
0.29,0.421264603143548,20.0334492838546,32.8726627521608,2.49066120487874,43.5222917635995,-5.52859081172009
0.3,0.4464059675675,20.4623895248094,32.8178303875031,2.53857093066612,42.2469139005375,-5.43655562926919
0.31,0.472017547240607,20.8787536737352,32.7639060405107,2.58467629228831,41.0076145666015,-5.34702472352298
0.32,0.498081558163987,21.2828972591219,32.7108650154601,2.62903005073694,39.8033255465583,-5.25992757560284
0.33,0.524580736308399,21.6751653084282,32.6586833116478,2.67168341009563,38.6330155210449,-5.17519573904837
0.34,0.551498322298281,22.055892707693,32.6073376030053,2.71268606968161,37.4956881524568,-5.09276276992202
0.35,0.578818046605282,22.4254045428724,32.5568052183965,2.75208627365786,36.3903803492064,-5.01256416034925
0.36,0.606524115227,22.7840164245647,32.5070641225661,2.7899308583369,35.3161606834239,-4.93453727519198
0.37,0.634601195828701,23.1320347975589,32.4580928977058,2.82626529736738,34.2721279414214,-4.85862129159416
0.38,0.663034404327626,23.4697572364484,32.4098707256142,2.86113374497,33.2574097896747,-4.7847571411719
0.39,0.691809291901028,23.797472728398,32.3623773704221,2.89457907736793,32.2711615418667,-4.71288745464945
0.4,0.72091183240048,24.115461944013,32.3155931618611,2.92664293253993,31.312565014817,-4.64295650876591
0.41,0.750328410156215,24.4239974971508,32.2694989790523,2.95736574840909,30.3808274629883,-4.57491017529819
